Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Power(W),Power Score,Sun Score,Irradiance/100,Efficiency(%)
00:00:00,2.8180,1.3067,0.0102,0.0036,0.21,0.22,783.0,3.68,39.8,78.3,7.83,0.47
00:00:10,2.8110,1.3092,0.0205,0.0073,0.41,0.44,779.0,3.68,39.8,77.9,7.79,0.47
00:00:20,2.8000,1.3044,0.0306,0.0109,0.62,0.66,779.0,3.65,39.5,77.9,7.79,0.46
00:00:30,2.7900,1.3025,0.0407,0.0145,0.83,0.88,780.0,3.63,39.2,78.0,7.8,0.46
00:00:40,2.7810,1.3059,0.0508,0.0181,1.03,1.10,781.0,3.63,39.2,78.1,7.81,0.46
00:00:50,2.7750,1.3086,0.0609,0.0218,1.23,1.33,782.0,3.63,39.2,78.2,7.82,0.46
00:01:00,2.7680,1.3132,0.0710,0.0254,1.44,1.55,781.0,3.63,39.2,78.1,7.81,0.46
00:01:10,2.7630,1.3155,0.0811,0.0291,1.64,1.77,782.0,3.63,39.2,78.2,7.82,0.46
00:01:20,2.7580,1.3179,0.0912,0.0327,1.85,1.99,782.0,3.63,39.2,78.2,7.82,0.46
00:01:30,2.7510,1.3178,0.1012,0.0364,2.05,2.22,781.0,3.63,39.2,78.1,7.81,0.46
00:01:40,2.7460,1.3209,0.1113,0.0401,2.26,2.44,781.0,3.63,39.2,78.1,7.81,0.46
00:01:50,2.7390,1.3211,0.1214,0.0437,2.46,2.66,779.0,3.62,39.1,77.9,7.79,0.46
00:02:00,2.7320,1.3185,0.1314,0.0474,2.66,2.89,778.0,3.6,38.9,77.8,7.78,0.46
00:02:10,2.7920,1.3199,0.1416,0.0511,2.87,3.11,773.0,3.69,39.9,77.3,7.73,0.47
00:02:20,2.7940,1.3156,0.1518,0.0547,3.08,3.33,773.0,3.68,39.8,77.3,7.73,0.47
00:02:30,4.3450,0.4176,0.1568,0.0559,3.18,3.40,774.0,1.81,19.6,77.4,7.74,0.23
00:02:40,2.7420,1.3202,0.1669,0.0595,3.39,3.63,776.0,3.62,39.1,77.6,7.76,0.46
00:02:50,2.7350,1.3296,0.1770,0.0632,3.59,3.85,776.0,3.64,39.4,77.6,7.76,0.46
00:03:00,2.7310,1.3311,0.1871,0.0669,3.80,4.08,776.0,3.64,39.4,77.6,7.76,0.46
00:03:10,5.1660,0.0092,0.1872,0.0670,3.80,4.08,773.0,0.05,0.5,77.3,7.73,0.01
00:03:20,2.7370,1.3320,0.1974,0.0707,4.00,4.30,773.0,3.65,39.5,77.3,7.73,0.47
00:03:30,5.1630,0.2373,0.2008,0.0713,4.07,4.34,775.0,1.23,13.3,77.5,7.75,0.16
00:03:40,2.7380,1.3372,0.2109,0.0750,4.28,4.57,776.0,3.66,39.6,77.6,7.76,0.47
00:03:50,2.7370,1.3412,0.2211,0.0788,4.49,4.80,775.0,3.67,39.7,77.5,7.75,0.47
00:04:00,2.7400,1.3479,0.2314,0.0825,4.69,5.03,774.0,3.69,39.9,77.4,7.74,0.47
00:04:10,2.7370,1.3505,0.2417,0.0863,4.90,5.25,775.0,3.7,40.0,77.5,7.75,0.47
00:04:20,2.7370,1.3542,0.2520,0.0900,5.11,5.48,776.0,3.71,40.1,77.6,7.76,0.47
00:04:30,2.7350,1.3597,0.2623,0.0938,5.32,5.71,775.0,3.72,40.2,77.5,7.75,0.48
00:04:40,5.1610,0.0093,0.2624,0.0938,5.32,5.72,774.0,0.05,0.5,77.4,7.74,0.01
00:04:50,5.1610,0.0092,0.2625,0.0938,5.33,5.72,775.0,0.05,0.5,77.5,7.75,0.01
00:05:00,2.7320,1.3714,0.2730,0.0977,5.54,5.95,774.0,3.75,40.5,77.4,7.74,0.48
00:05:10,5.1210,0.1507,0.2751,0.0981,5.58,5.97,776.0,0.77,8.3,77.6,7.76,0.1
00:05:20,2.7390,1.3820,0.2856,0.1019,5.79,6.21,774.0,3.79,41.0,77.4,7.74,0.48
00:05:30,2.7280,1.3853,0.2961,0.1058,6.01,6.44,773.0,3.78,40.9,77.3,7.73,0.48
00:05:40,2.7250,1.3878,0.3066,0.1096,6.22,6.68,775.0,3.78,40.9,77.5,7.75,0.48
00:05:50,3.0800,1.3687,0.3183,0.1134,6.46,6.91,776.0,4.22,45.6,77.6,7.76,0.54
00:06:00,5.0060,0.3423,0.3231,0.1144,6.55,6.97,776.0,1.71,18.5,77.6,7.76,0.22
00:06:10,5.1590,0.0092,0.3232,0.1144,6.56,6.97,774.0,0.05,0.5,77.4,7.74,0.01
00:06:20,5.1570,0.0093,0.3234,0.1144,6.56,6.97,773.0,0.05,0.5,77.3,7.73,0.01
00:06:30,2.7290,1.4047,0.3340,0.1183,6.77,7.21,774.0,3.83,41.4,77.4,7.74,0.49
00:06:40,2.7130,1.4098,0.3446,0.1222,6.99,7.45,774.0,3.82,41.3,77.4,7.74,0.49
00:06:50,2.7120,1.4146,0.3553,0.1262,7.21,7.69,775.0,3.84,41.5,77.5,7.75,0.49
00:07:00,5.1570,0.0093,0.3554,0.1262,7.21,7.69,773.0,0.05,0.5,77.3,7.73,0.01
00:07:10,5.1580,0.0092,0.3555,0.1262,7.21,7.69,772.0,0.05,0.5,77.2,7.72,0.01
00:07:20,2.7270,1.4133,0.3663,0.1301,7.43,7.93,773.0,3.85,41.6,77.3,7.73,0.49
00:07:30,2.7300,1.4125,0.3770,0.1341,7.65,8.17,770.0,3.86,41.7,77.0,7.7,0.5
00:07:40,2.7230,1.4110,0.3876,0.1380,7.86,8.41,773.0,3.84,41.5,77.3,7.73,0.49
00:07:50,2.7240,1.4124,0.3983,0.1419,8.08,8.64,771.0,3.85,41.6,77.1,7.71,0.49
00:08:00,2.7230,1.4138,0.4090,0.1458,8.30,8.88,772.0,3.85,41.6,77.2,7.72,0.49
00:08:10,2.7250,1.4152,0.4197,0.1498,8.51,9.12,772.0,3.86,41.7,77.2,7.72,0.5
00:08:20,2.7190,1.4189,0.4304,0.1537,8.73,9.36,774.0,3.86,41.7,77.4,7.74,0.49
00:08:30,2.7150,1.4203,0.4412,0.1577,8.95,9.60,774.0,3.86,41.7,77.4,7.74,0.49
00:08:40,2.7110,1.4213,0.4519,0.1616,9.17,9.84,774.0,3.85,41.6,77.4,7.74,0.49
00:08:50,2.7090,1.4234,0.4626,0.1656,9.38,10.09,773.0,3.86,41.7,77.3,7.73,0.49
00:09:00,5.0610,0.3833,0.4680,0.1666,9.49,10.15,774.0,1.94,21.0,77.4,7.74,0.25
00:09:10,2.7310,1.4224,0.4787,0.1706,9.71,10.39,773.0,3.88,41.9,77.3,7.73,0.5
00:09:20,2.7200,1.4254,0.4895,0.1745,9.93,10.63,773.0,3.88,41.9,77.3,7.73,0.5
00:09:30,2.7130,1.4274,0.5003,0.1785,10.15,10.87,774.0,3.87,41.8,77.4,7.74,0.5
00:09:40,2.7130,1.4286,0.5110,0.1825,10.37,11.12,773.0,3.88,41.9,77.3,7.73,0.5
00:09:50,2.7100,1.4297,0.5218,0.1864,10.58,11.36,776.0,3.87,41.8,77.6,7.76,0.49
00:10:00,2.7080,1.4336,0.5326,0.1904,10.80,11.60,774.0,3.88,41.9,77.4,7.74,0.5
00:10:10,4.7220,0.6835,0.5416,0.1923,10.99,11.72,773.0,3.23,34.9,77.3,7.73,0.41
00:10:20,5.1530,0.0092,0.5417,0.1923,10.99,11.72,775.0,0.05,0.5,77.5,7.75,0.01
00:10:30,5.1530,0.0520,0.5424,0.1925,11.00,11.73,776.0,0.27,2.9,77.6,7.76,0.03
00:10:40,2.7270,1.4344,0.5533,0.1965,11.22,11.97,774.0,3.91,42.3,77.4,7.74,0.5
00:10:50,2.7250,1.4362,0.5642,0.2005,11.44,12.21,775.0,3.91,42.3,77.5,7.75,0.5
00:11:00,2.7200,1.4344,0.5750,0.2044,11.66,12.45,774.0,3.9,42.2,77.4,7.74,0.5
00:11:10,2.7150,1.4360,0.5858,0.2084,11.88,12.70,774.0,3.9,42.2,77.4,7.74,0.5
00:11:20,2.7090,1.4391,0.5967,0.2124,12.10,12.94,778.0,3.9,42.2,77.8,7.78,0.5
00:11:30,2.7090,1.4405,0.6075,0.2164,12.32,13.18,778.0,3.9,42.2,77.8,7.78,0.5
00:11:40,2.7070,1.4424,0.6183,0.2204,12.54,13.43,778.0,3.9,42.2,77.8,7.78,0.5
00:11:50,2.7040,1.4444,0.6292,0.2245,12.76,13.67,778.0,3.91,42.3,77.8,7.78,0.5
00:12:00,4.6620,0.7544,0.6390,0.2265,12.96,13.80,775.0,3.52,38.1,77.5,7.75,0.45
00:12:10,5.1550,0.0093,0.6391,0.2266,12.96,13.80,778.0,0.05,0.5,77.8,7.78,0.01
00:12:20,3.4040,1.3272,0.6517,0.2303,13.22,14.03,776.0,4.52,48.9,77.6,7.76,0.58
00:12:30,5.1530,0.0092,0.6518,0.2303,13.22,14.03,776.0,0.05,0.5,77.6,7.76,0.01
00:12:40,2.7150,1.4366,0.6626,0.2343,13.44,14.27,776.0,3.9,42.2,77.6,7.76,0.5
00:12:50,2.7290,1.4377,0.6735,0.2383,13.66,14.51,775.0,3.92,42.4,77.5,7.75,0.5
00:13:00,2.7260,1.4353,0.6844,0.2423,13.88,14.76,774.0,3.91,42.3,77.4,7.74,0.5
00:13:10,2.7260,1.4349,0.6952,0.2462,14.10,15.00,775.0,3.91,42.3,77.5,7.75,0.5
00:13:20,2.7240,1.4317,0.7061,0.2502,14.32,15.24,771.0,3.9,42.2,77.1,7.71,0.5
00:13:30,2.7220,1.4286,0.7169,0.2542,14.54,15.48,773.0,3.89,42.1,77.3,7.73,0.5
00:13:40,2.7190,1.4282,0.7277,0.2582,14.76,15.73,772.0,3.88,41.9,77.2,7.72,0.5
00:13:50,2.7190,1.4295,0.7385,0.2621,14.98,15.97,772.0,3.89,42.1,77.2,7.72,0.5
00:14:00,2.7180,1.4312,0.7493,0.2661,15.20,16.21,774.0,3.89,42.1,77.4,7.74,0.5
00:14:10,3.3010,1.3546,0.7617,0.2699,15.45,16.44,774.0,4.47,48.3,77.4,7.74,0.57
00:14:20,5.1530,0.0092,0.7618,0.2699,15.45,16.44,772.0,0.05,0.5,77.2,7.72,0.01
00:14:30,3.6400,1.2355,0.7743,0.2733,15.71,16.65,773.0,4.5,48.6,77.3,7.73,0.58
00:14:40,5.1520,0.0092,0.7744,0.2733,15.71,16.65,772.0,0.05,0.5,77.2,7.72,0.01
00:14:50,2.7320,1.4296,0.7853,0.2773,15.93,16.89,773.0,3.91,42.3,77.3,7.73,0.5
00:15:00,2.7260,1.4287,0.7961,0.2813,16.15,17.14,771.0,3.89,42.1,77.1,7.71,0.5
00:15:10,2.7260,1.4312,0.8070,0.2853,16.37,17.38,775.0,3.9,42.2,77.5,7.75,0.5
00:15:20,2.7250,1.4331,0.8178,0.2892,16.59,17.62,773.0,3.91,42.3,77.3,7.73,0.5
00:15:30,2.7220,1.4316,0.8286,0.2932,16.81,17.86,773.0,3.9,42.2,77.3,7.73,0.5
00:15:40,2.7210,1.4316,0.8394,0.2972,17.03,18.10,774.0,3.9,42.2,77.4,7.74,0.5
00:15:50,2.7190,1.4306,0.8503,0.3012,17.25,18.35,775.0,3.89,42.1,77.5,7.75,0.5
00:16:00,2.7160,1.4299,0.8610,0.3051,17.47,18.59,773.0,3.88,41.9,77.3,7.73,0.5
00:16:10,2.7130,1.4306,0.8718,0.3091,17.68,18.83,772.0,3.88,41.9,77.2,7.72,0.5
00:16:20,2.7090,1.4305,0.8826,0.3131,17.90,19.07,770.0,3.88,41.9,77.0,7.7,0.5
00:16:30,2.7050,1.4286,0.8933,0.3171,18.12,19.31,771.0,3.86,41.7,77.1,7.71,0.5
00:16:40,5.1520,0.0092,0.8935,0.3171,18.12,19.32,772.0,0.05,0.5,77.2,7.72,0.01
00:16:50,2.7210,1.4280,0.9042,0.3211,18.34,19.56,773.0,3.89,42.1,77.3,7.73,0.5
00:17:00,5.1520,0.0092,0.9044,0.3211,18.34,19.56,774.0,0.05,0.5,77.4,7.74,0.01
00:17:10,2.7180,1.4298,0.9152,0.3250,18.56,19.80,772.0,3.89,42.1,77.2,7.72,0.5
00:17:20,2.5510,1.1089,0.9230,0.3281,18.72,19.99,769.0,2.83,30.6,76.9,7.69,0.36
00:17:30,5.1510,0.1358,0.9250,0.3285,18.76,20.01,765.0,0.7,7.6,76.5,7.65,0.09
00:17:40,2.7370,1.4182,0.9358,0.3324,18.98,20.25,766.0,3.88,41.9,76.6,7.66,0.5
00:17:50,2.7310,1.4185,0.9465,0.3364,19.20,20.49,765.0,3.87,41.8,76.5,7.65,0.5
00:18:00,5.1440,0.0652,0.9474,0.3366,19.22,20.50,765.0,0.34,3.7,76.5,7.65,0.04
00:18:10,2.7230,1.4175,0.9582,0.3405,19.44,20.74,765.0,3.86,41.7,76.5,7.65,0.5
00:18:20,2.7250,1.4192,0.9689,0.3444,19.65,20.98,764.0,3.87,41.8,76.4,7.64,0.5
00:18:30,2.7210,1.4168,0.9796,0.3484,19.87,21.22,766.0,3.86,41.7,76.6,7.66,0.5
00:18:40,2.7150,1.4181,0.9903,0.3523,20.09,21.46,764.0,3.85,41.6,76.4,7.64,0.5
00:18:50,2.7070,1.4160,1.0010,0.3563,20.30,21.70,765.0,3.83,41.4,76.5,7.65,0.5
00:19:00,5.1540,0.0091,1.0011,0.3563,20.31,21.70,766.0,0.05,0.5,76.6,7.66,0.01
00:19:10,4.5380,0.8033,1.0112,0.3585,20.51,21.84,763.0,3.65,39.5,76.3,7.63,0.47
00:19:20,5.1540,0.0091,1.0113,0.3585,20.51,21.84,761.0,0.05,0.5,76.1,7.61,0.01
00:19:30,5.1540,0.0091,1.0115,0.3586,20.52,21.84,762.0,0.05,0.5,76.2,7.62,0.01
00:19:40,2.6450,1.2375,1.0206,0.3620,20.70,22.05,763.0,3.27,35.4,76.3,7.63,0.42
00:19:50,5.1190,0.1457,1.0226,0.3624,20.74,22.08,764.0,0.75,8.1,76.4,7.64,0.1
00:20:00,5.1510,0.0093,1.0228,0.3624,20.75,22.08,764.0,0.05,0.5,76.4,7.64,0.01
00:20:10,5.1510,0.0092,1.0229,0.3625,20.75,22.08,766.0,0.05,0.5,76.6,7.66,0.01
00:20:20,2.7170,1.4214,1.0336,0.3664,20.97,22.32,765.0,3.86,41.7,76.5,7.65,0.5
00:20:30,2.7210,1.4212,1.0444,0.3704,21.18,22.56,768.0,3.87,41.8,76.8,7.68,0.5
00:20:40,5.1510,0.0091,1.0445,0.3704,21.19,22.56,763.0,0.05,0.5,76.3,7.63,0.01
00:20:50,5.1500,0.0092,1.0446,0.3704,21.19,22.56,765.0,0.05,0.5,76.5,7.65,0.01
00:21:00,4.9980,0.4284,1.0506,0.3716,21.31,22.64,764.0,2.14,23.1,76.4,7.64,0.28
00:21:10,2.7300,1.4206,1.0614,0.3755,21.53,22.88,762.0,3.88,41.9,76.2,7.62,0.5
00:21:20,2.7290,1.4182,1.0721,0.3795,21.75,23.12,763.0,3.87,41.8,76.3,7.63,0.5
00:21:30,2.7260,1.4166,1.0828,0.3834,21.96,23.36,759.0,3.86,41.7,75.9,7.59,0.5
00:21:40,5.1510,0.0092,1.0830,0.3834,21.97,23.36,760.0,0.05,0.5,76.0,7.6,0.01
00:21:50,2.7280,1.4146,1.0937,0.3874,22.18,23.60,762.0,3.86,41.7,76.2,7.62,0.5
00:22:00,2.7280,1.4189,1.1044,0.3913,22.40,23.84,765.0,3.87,41.8,76.5,7.65,0.5
00:22:10,5.1500,0.0092,1.1046,0.3913,22.41,23.84,765.0,0.05,0.5,76.5,7.65,0.01
00:22:20,2.7240,1.4201,1.1153,0.3953,22.62,24.08,766.0,3.87,41.8,76.6,7.66,0.5
00:22:30,2.7190,1.4210,1.1261,0.3992,22.84,24.32,765.0,3.86,41.7,76.5,7.65,0.5
00:22:40,2.7120,1.4212,1.1368,0.4032,23.06,24.56,765.0,3.85,41.6,76.5,7.65,0.5
00:22:50,5.0260,0.3327,1.1414,0.4041,23.15,24.62,764.0,1.67,18.1,76.4,7.64,0.22
00:23:00,3.4150,0.9228,1.1502,0.4067,23.33,24.77,763.0,3.15,34.1,76.3,7.63,0.41
00:23:10,5.1520,0.0092,1.1503,0.4067,23.33,24.77,762.0,0.05,0.5,76.2,7.62,0.01
00:23:20,2.7410,1.4208,1.1611,0.4106,23.55,25.01,763.0,3.89,42.1,76.3,7.63,0.5
00:23:30,2.7250,1.4174,1.1718,0.4146,23.77,25.25,764.0,3.86,41.7,76.4,7.64,0.5
00:23:40,2.7240,1.4180,1.1826,0.4185,23.99,25.49,764.0,3.86,41.7,76.4,7.64,0.5
00:23:50,2.7240,1.4170,1.1933,0.4224,24.21,25.73,761.0,3.86,41.7,76.1,7.61,0.5
00:24:00,2.7210,1.4134,1.2040,0.4264,24.42,25.97,761.0,3.85,41.6,76.1,7.61,0.5
00:24:10,2.7230,1.4122,1.2147,0.4303,24.64,26.21,761.0,3.85,41.6,76.1,7.61,0.5
00:24:20,2.7210,1.4121,1.2253,0.4342,24.85,26.45,759.0,3.84,41.5,75.9,7.59,0.5
00:24:30,5.1510,0.0739,1.2264,0.4344,24.88,26.46,757.0,0.38,4.1,75.7,7.57,0.05
00:24:40,2.6090,1.1444,1.2347,0.4376,25.04,26.66,757.0,2.99,32.3,75.7,7.57,0.39
00:24:50,5.1520,0.0092,1.2348,0.4376,25.05,26.66,759.0,0.05,0.5,75.9,7.59,0.01
00:25:00,5.1520,0.0092,1.2349,0.4377,25.05,26.66,757.0,0.05,0.5,75.7,7.57,0.01
00:25:10,5.1510,0.0092,1.2351,0.4377,25.05,26.66,755.0,0.05,0.5,75.5,7.55,0.01
00:25:20,3.5840,0.8229,1.2433,0.4400,25.22,26.80,758.0,2.95,31.9,75.8,7.58,0.39
00:25:30,2.7300,1.4105,1.2540,0.4439,25.44,27.04,759.0,3.85,41.6,75.9,7.59,0.5
00:25:40,2.7380,1.4100,1.2647,0.4478,25.65,27.28,759.0,3.86,41.7,75.9,7.59,0.5
00:25:50,2.7330,1.4104,1.2754,0.4517,25.87,27.52,758.0,3.85,41.6,75.8,7.58,0.5
00:26:00,2.7280,1.4118,1.2861,0.4556,26.09,27.76,758.0,3.85,41.6,75.8,7.58,0.5
00:26:10,2.5960,1.1374,1.2943,0.4588,26.25,27.95,758.0,2.95,31.9,75.8,7.58,0.39
00:26:20,5.1530,0.0092,1.2944,0.4588,26.26,27.95,757.0,0.05,0.5,75.7,7.57,0.01
00:26:30,5.1530,0.0092,1.2946,0.4588,26.26,27.95,754.0,0.05,0.5,75.4,7.54,0.01
00:26:40,5.1440,0.0349,1.2951,0.4589,26.27,27.96,756.0,0.18,1.9,75.6,7.56,0.02
00:26:50,2.7300,1.4089,1.3057,0.4629,26.49,28.20,757.0,3.85,41.6,75.7,7.57,0.5
00:27:00,5.1520,0.0091,1.3059,0.4629,26.49,28.20,759.0,0.05,0.5,75.9,7.59,0.01
00:27:10,2.7260,1.4084,1.3165,0.4668,26.71,28.44,756.0,3.84,41.5,75.6,7.56,0.5
00:27:20,2.7290,1.4087,1.3272,0.4707,26.92,28.67,758.0,3.84,41.5,75.8,7.58,0.5
00:27:30,2.7320,1.4091,1.3379,0.4746,27.14,28.91,758.0,3.85,41.6,75.8,7.58,0.5
00:27:40,2.7290,1.4111,1.3486,0.4785,27.36,29.15,756.0,3.85,41.6,75.6,7.56,0.5
00:27:50,2.7280,1.4114,1.3593,0.4825,27.57,29.39,758.0,3.85,41.6,75.8,7.58,0.5
00:28:00,2.7260,1.4115,1.3700,0.4864,27.79,29.63,759.0,3.85,41.6,75.9,7.59,0.5
00:28:10,2.7260,1.4130,1.3807,0.4903,28.01,29.87,758.0,3.85,41.6,75.8,7.58,0.5
00:28:20,2.7250,1.4122,1.3914,0.4942,28.22,30.11,759.0,3.85,41.6,75.9,7.59,0.5
00:28:30,2.7250,1.4128,1.4021,0.4982,28.44,30.35,759.0,3.85,41.6,75.9,7.59,0.5
00:28:40,5.0830,0.2825,1.4061,0.4989,28.52,30.39,759.0,1.44,15.6,75.9,7.59,0.19
00:28:50,2.7240,1.4119,1.4167,0.5029,28.74,30.63,759.0,3.85,41.6,75.9,7.59,0.5
00:29:00,5.1520,0.0091,1.4169,0.5029,28.74,30.63,760.0,0.05,0.5,76.0,7.6,0.01
00:29:10,2.7260,1.4133,1.4276,0.5068,28.96,30.87,760.0,3.85,41.6,76.0,7.6,0.5
00:29:20,2.5200,1.1467,1.4356,0.5100,29.12,31.07,763.0,2.89,31.2,76.3,7.63,0.38
00:29:30,2.7150,1.4129,1.4463,0.5139,29.34,31.31,762.0,3.84,41.5,76.2,7.62,0.5
00:29:40,2.7130,1.4138,1.4569,0.5179,29.55,31.55,760.0,3.84,41.5,76.0,7.6,0.5
00:29:50,3.0730,1.3996,1.4689,0.5217,29.79,31.78,758.0,4.3,46.5,75.8,7.58,0.56
00:30:00,5.1510,0.0091,1.4690,0.5218,29.80,31.78,759.0,0.05,0.5,75.9,7.59,0.01
00:30:10,2.7260,1.4104,1.4797,0.5257,30.01,32.02,758.0,3.84,41.5,75.8,7.58,0.5
00:30:20,2.7260,1.4084,1.4903,0.5296,30.23,32.26,755.0,3.84,41.5,75.5,7.55,0.5
00:30:30,2.7330,1.4077,1.5010,0.5335,30.45,32.50,757.0,3.85,41.6,75.7,7.57,0.5
00:30:40,2.7270,1.4081,1.5117,0.5374,30.66,32.74,755.0,3.84,41.5,75.5,7.55,0.5
00:30:50,2.7290,1.4060,1.5223,0.5413,30.88,32.98,754.0,3.84,41.5,75.4,7.54,0.5
00:31:00,2.7290,1.4058,1.5330,0.5452,31.10,33.21,755.0,3.84,41.5,75.5,7.55,0.5
00:31:10,2.7330,1.4059,1.5437,0.5491,31.31,33.45,753.0,3.84,41.5,75.3,7.53,0.5
00:31:20,2.7330,1.4032,1.5543,0.5530,31.53,33.69,755.0,3.83,41.4,75.5,7.55,0.5
00:31:30,2.7220,1.4033,1.5649,0.5569,31.74,33.93,755.0,3.82,41.3,75.5,7.55,0.5
00:31:40,2.7170,1.4051,1.5755,0.5608,31.96,34.16,755.0,3.82,41.3,75.5,7.55,0.5
00:31:50,5.0900,0.2785,1.5795,0.5616,32.04,34.21,754.0,1.42,15.4,75.4,7.54,0.19
00:32:00,2.6850,1.2839,1.5891,0.5652,32.23,34.43,755.0,3.45,37.3,75.5,7.55,0.45
00:32:10,2.7350,1.3995,1.5997,0.5691,32.45,34.67,749.0,3.83,41.4,74.9,7.49,0.51
00:32:20,4.6660,0.7186,1.6090,0.5711,32.64,34.79,748.0,3.35,36.2,74.8,7.48,0.44
00:32:30,2.6350,1.1032,1.6171,0.5741,32.80,34.97,748.0,2.91,31.5,74.8,7.48,0.39
00:32:40,2.7290,1.3944,1.6276,0.5780,33.02,35.21,749.0,3.81,41.2,74.9,7.49,0.5
00:32:50,2.7440,1.3955,1.6383,0.5819,33.23,35.45,747.0,3.83,41.4,74.7,7.47,0.51
00:33:00,5.1510,0.0091,1.6384,0.5819,33.23,35.45,749.0,0.05,0.5,74.9,7.49,0.01
00:33:10,5.1510,0.0092,1.6385,0.5819,33.24,35.45,752.0,0.05,0.5,75.2,7.52,0.01
00:33:20,2.7280,1.4016,1.6492,0.5858,33.45,35.69,753.0,3.82,41.3,75.3,7.53,0.5
00:33:30,2.7290,1.4024,1.6598,0.5897,33.67,35.92,751.0,3.83,41.4,75.1,7.51,0.5
00:33:40,2.7270,1.4026,1.6704,0.5936,33.88,36.16,750.0,3.82,41.3,75.0,7.5,0.5
00:33:50,2.7260,1.3990,1.6810,0.5975,34.10,36.40,749.0,3.81,41.2,74.9,7.49,0.5
00:34:00,3.6790,0.7773,1.6890,0.5997,34.26,36.53,750.0,2.86,30.9,75.0,7.5,0.38
00:34:10,2.7420,1.3988,1.6996,0.6035,34.48,36.77,750.0,3.84,41.5,75.0,7.5,0.51
00:34:20,2.7380,1.3979,1.7102,0.6074,34.69,37.00,749.0,3.83,41.4,74.9,7.49,0.51
00:34:30,2.7360,1.3980,1.7209,0.6113,34.91,37.24,751.0,3.82,41.3,75.1,7.51,0.5
00:34:40,2.7350,1.3985,1.7315,0.6152,35.12,37.48,750.0,3.82,41.3,75.0,7.5,0.5
00:34:50,2.7310,1.3972,1.7421,0.6191,35.34,37.71,748.0,3.82,41.3,74.8,7.48,0.51
00:35:00,2.7290,1.3948,1.7527,0.6229,35.55,37.95,750.0,3.81,41.2,75.0,7.5,0.5
00:35:10,5.1520,0.0093,1.7528,0.6230,35.55,37.95,750.0,0.05,0.5,75.0,7.5,0.01
00:35:20,2.7340,1.3976,1.7634,0.6269,35.77,38.19,752.0,3.82,41.3,75.2,7.52,0.5
00:35:30,2.7310,1.3991,1.7740,0.6307,35.99,38.42,749.0,3.82,41.3,74.9,7.49,0.5
00:35:40,2.7360,1.3983,1.7847,0.6346,36.20,38.66,751.0,3.83,41.4,75.1,7.51,0.5
00:35:50,2.7310,1.3981,1.7953,0.6385,36.42,38.90,751.0,3.82,41.3,75.1,7.51,0.5
00:36:00,2.7320,1.3997,1.8059,0.6424,36.63,39.13,750.0,3.82,41.3,75.0,7.5,0.5
00:36:10,5.1510,0.0092,1.8060,0.6424,36.63,39.13,747.0,0.05,0.5,74.7,7.47,0.01
00:36:20,2.7340,1.3943,1.8166,0.6463,36.85,39.37,748.0,3.81,41.2,74.8,7.48,0.5
00:36:30,5.1510,0.0092,1.8167,0.6463,36.85,39.37,745.0,0.05,0.5,74.5,7.45,0.01
00:36:40,2.7300,1.3930,1.8273,0.6502,37.07,39.61,746.0,3.8,41.1,74.6,7.46,0.5
00:36:50,2.7020,1.3058,1.8371,0.6538,37.26,39.83,744.0,3.53,38.2,74.4,7.44,0.47
00:37:00,2.7320,1.3915,1.8477,0.6577,37.48,40.06,743.0,3.8,41.1,74.3,7.43,0.51
00:37:10,2.7290,1.3877,1.8582,0.6615,37.69,40.30,744.0,3.79,41.0,74.4,7.44,0.5
00:37:20,2.7310,1.3916,1.8687,0.6654,37.91,40.53,746.0,3.8,41.1,74.6,7.46,0.5
00:37:30,2.7320,1.3932,1.8793,0.6693,38.12,40.77,746.0,3.81,41.2,74.6,7.46,0.51
00:37:40,2.7310,1.3945,1.8899,0.6731,38.34,41.01,748.0,3.81,41.2,74.8,7.48,0.5
00:37:50,2.7270,1.3965,1.9005,0.6770,38.55,41.24,745.0,3.81,41.2,74.5,7.45,0.51
00:38:00,5.1500,0.0093,1.9006,0.6770,38.55,41.24,746.0,0.05,0.5,74.6,7.46,0.01
00:38:10,2.7380,1.3944,1.9112,0.6809,38.77,41.48,745.0,3.82,41.3,74.5,7.45,0.51
00:38:20,5.1520,0.0093,1.9113,0.6809,38.77,41.48,743.0,0.05,0.5,74.3,7.43,0.01
00:38:30,2.7290,1.3911,1.9219,0.6848,38.98,41.72,743.0,3.8,41.1,74.3,7.43,0.51
00:38:40,5.0950,0.2237,1.9250,0.6854,39.05,41.76,744.0,1.14,12.3,74.4,7.44,0.15
00:38:50,2.7350,1.3909,1.9356,0.6893,39.26,41.99,742.0,3.8,41.1,74.2,7.42,0.51
00:39:00,2.7330,1.3898,1.9462,0.6932,39.48,42.23,743.0,3.8,41.1,74.3,7.43,0.51
00:39:10,3.0870,0.9875,1.9546,0.6959,39.65,42.39,740.0,3.05,33.0,74.0,7.4,0.41
00:39:20,2.7300,1.3889,1.9652,0.6998,39.86,42.63,741.0,3.79,41.0,74.1,7.41,0.51
00:39:30,2.7310,1.3874,1.9757,0.7036,40.08,42.86,740.0,3.79,41.0,74.0,7.4,0.51
00:39:40,5.1510,0.0092,1.9758,0.7036,40.08,42.86,740.0,0.05,0.5,74.0,7.4,0.01
